timestamp,host,gpu_model,kernel,N,d,H,w,G,B,rho_requested,rho_achieved,nnz,ms_median,ms_min,ms_max,mem_mb
2026-06-05T21:02:17Z,hpcc-gpu-5-5,Quadro RTX 6000,windowed_fp16,65536,64,16,,,,,,,9.5892,9.5728,9.6066,1026.00
